Text,Score
سيطر جنوة بعد ذلك على لقب الدوري لسنوات، ثم بدأ الدوري يشهد مشاركة أندية كميلان واليوفى والإنتر وأيضا انضمام أندية الجنوب كنابولي وغيرها بعد سنة 1913، ورغم أن فترة الحرب العالمية الأولى تسببت في إيقاف بطولة الدوري، إلا أن البطولة استمرت على شكل دوريات محلية في الشمال والجنوب، والمعروف أيضا أنه وحتى سنة 1929 كانت بطولة الدوري تجرى على شكل مجموعتين (شمال وجنوب)، ولكن هذا النظام تم إلغاؤه مع بداية موسم 1929–1930، وبدأ الاتحاد الإيطالي في تطبيق نظام البطولة الأساسي بـ18 فريقا، وهذا ما أدى إلى بداية الدوري الاحترافي الإيطالي بدرجته الأولى Serie A وأيضا الأقسام السفلى التي أدخلت عليها الكثير من التعديلات، أما كاس إيطاليا فانطلق سنة 1922 وسيطرت عليه بشكل عام أندية الشمال المتقدم، فيما أندية الجنوب لم تحقق إلا عدداً قليلاً من الكؤوس.,10.0
في البداية أقيمت النسخة الأولى على شكل بطولة إقصائية، والفريق الذي يفوز في النهائي يحرز اللقب ويتأهل مباشرة إلى نهائي الموسم التالي. استمر العمل بهذا النظام حتى سنة 1903، ليستبدل بنظام المجموعات الإقصائية على مستوى الأقاليم، ويتأهل متصدرو المجموعات لخوض الدور النهائي. في موسم 1929–30 سيتم اعتماد الصيغة الحالية، إذ يلعب كل فريق مع الآخر مرتين ذهابا وإيابا كمجموعة واحدة (دورة روبن).,10.0
حاليا؛ ينقسم الدوري الإيطالي لكرة القدم إلى أربعة درجات محترفة هي: سيريا أ، سيريا بي، سيريا سي 1، وسيريا سي 2. ودرجة واحدة نصف محترفة هي سيريا دي، ودرجة أخيرة للهواة تتكون من خمسة أقسام.,10.0
يعد دوري الدرجة الأولى Serie A أعلى منافسة رياضية في إيطاليا. وأحد أفضل دوريات كرة قدم في العالم، يتكون الدوري من 20 ناد يلعب كل فريق مع الآخر مرتين ذهابا وإيابا يهبط محتلي المراكز الثلاثة الأخيرة إلى دوري الدرجة الثانية الإيطالي Serie B ويصعد حائزا المركز الأول والثاني في دوري الدرجة الثانية ويلعب أصحاب المراكز من الثالث إلى السادس تصفيات تحدد صاحب المقعد الثالث (إن كان الفارق بين الثالث والرابع أقل من عشرة نقاط).,10.0
قبل عام1929، تنافست الكثير من الأندية على لقب الدوري (65 فريق) وذلك عن طريق البطولات الإقليمية والتي تشابهها إلى أن تم تغيير نظام الدوري عام1929. القائمة التالية توضح الفرق التي نافست ولعبت في الدوري الدرجة الأولى منذ عام1929.,10.0
هناك 67 فريقًا شاركوا في 92 بطولة دوري الدرجة الأولى الإيطالي من موسم 1929–30 وحتى موسم 2023–24. الفرق بالخطالغامقمشاركة في دوري الدرجة الأولى الإيطالي حاليا.إنتر ميلانهو الفريق الوحيد الذي لعب في الدوري الإيطالي الدرجة الأولى في كل المواسم.,10.0
"كانت شبكة ""beIN SPORTS"" الناقل الحصري لمباريات الدوري الإيطالي، بما فيها مباريات يوفنتوس، في منطقة الشرق الأوسط والدول العربية، لكن لم تحصل أي جهة على حقوق بث مباريات البطولة في الموسم الماضي 2021-22، لتقرر رابطة الدوري الإيطالي إتاحتها مجانًا للجمهور العربي عبر قناة ""Seria A Youtube"" في منصة ""يوتيوب"".وكانت رابطة الدوري الإيطالي قد تلقت عروضًا في وقت سابق من ""beIN SPORTS"" وشركة ""أبو ظبي للإعلام"" من أجل شراء حقوق بث الدوري الإيطالي 2021-23، وبعد دراسة كلا العرضين، فازت مجموعة قنوات أبو ظبي الرياضية بحقوق البث الحصري لمباريات الدوري الإيطالي في الشرق الأوسط وشمال أفريقيا لمدة 3 سنوات.",10.0
تلك السنوات الخالدةلريال مدريدكان بطلها أكثر الأشخاص تأثيراً واحتراماً في النادي والمسؤول الأول عن تحويلريال مدريدمن النادي الثاني بعدأتلتيكو مدريدفي مدريد إلى أنجح نادي أسباني وأوروبي الشخص الذي رحل ليُسمى ملعب النادي باسمه الرئيسسانتياغو بيرنابيو.,10.0
هذه الفترة شهدت بداية عهد جديدلبرشلونةفيه يعوديوهان كرويفعلى رأس القيادة الفنية للفريق ليشكل الأسطورة التي عرفت لاحقاً بـ فريق الأحلام. الذي كان أبطالهبيب غوارديولا،خوسيه ماري باكيرو،رونالد كومان،مايكل لاودروب،روماريووخريستو ستويتشكوف. فريق الأحلام فاز بالبطولة أربع مرات بين أعوام 1991 و1994 وفاز بدوري الأبطال في 1992. ثم بعد مشكلة مع كرويف إنتقل لاودروب إلى الخصم اللدودريال مدريدلينجح في مساعدة الفريق بإنهاء سيطرة البلوغرانا في 1995.أتلتيكو مدريدفاز بلقبه التاسع في 1996 قبل أن يزيد الريال عدد كؤوسه في 1997. بعد فترة النجاح الهولندية أتى هولندي آخر، لويس فان خال إلى الكامب نو وأحضر المواهب الشابة التي نضجت لتصبح من أفضل لاعبي الكرة في زمنهم وهملويس فيغو،ريفالدوولويس إنريكي. وفاز بذلكبرشلونةمرتين باللقب في 1998 و 1999.,10.0
إحصائية لجميع الفرق التي لعبت في الدوري الإسباني منذ بداية الدوري عام1929وحتى نهاية موسم2024–25، عدد المباريات والأهداف والمراكز.,10.0
الدوري الإيطالي الدرجة الأولى(بالإيطالية:Serie A) ويعرف بسيريا أاختصاراً وبدوريتيمللدرجة الأولىلأسباب متعلقة بالرعاية (Serie A TIM)، هو المسابقة الأعلى درجة من دوريكرة القدمللأندية المحترفة فيإيطاليا، ويعد من نخبة الدوريات على مستوى العالم، عرف انطلاقته الأولى سنة1898.,10.0
أطلقالاتحاد الإيطالي لكرة القدممباشرة بعد تأسيسه في26 مارس1898مسابقةالدوري الإيطالي، وأقيمت النسخة الأولى بمشاركة أربع فرق في يوم واحد على أرضية ترابية بفيلودروم أومبرتوالأولبتورينوأمام حضور جماهيري لا يتجاوز 150 شخصا، ليشهد الدوري الإيطالي منذئذ تغييرات جذرية على نظامه الأساسي، ويسجل نجاحات كبرى لأنديته على الساحة القارية والدولية، وتطورا كبيرا في المتابعة الجماهيرية واستقطاب ألمع وأمهر نجومكرة القدمفي العالم حتى صار يوصف بجنة كرة القدم في ثمانيناتالقرن الماضي.ورغم تراجع صيته بعد فضيحةالكالتشيوبولي، إلا أنه تطور بشكل سريع فيالعشرية الأخيرة، ويحقق حاليا نموا هائلا للعائدات المالية التي ناهزت 2.5 مليار يورو في موسم2018–19.,10.0
تاريخيا تعتبر الأندية الإيطالية من بين أكثر الأندية الأوروبية وصولا للنهائيات وإحرازا للألقاب القارية بعد الأندية الإسبانية، بواقع 36 بطولة أوروبية مقسمة كالتالي: دوري أبطال أوروبا 12 لقبا،كأس الاتحاد الأوروبي9 ألقاب،كأس السوبر الأوروبي9 ألقاب،كأس أبطال الكؤوس7 ألقاب،ولإيه سي ميلانحصة الأسد منها بواقع 14 لقبا يحتل بها الصف الثاني أوروبيا بعدريال مدريد.كما يعدالميلانأيضا من أنجح الأندية على مستوى العالم من ناحية الفوز بالألقاب الدولية والقارية بـ 18 لقبا، في المقابل فإنيوفنتوسهو أنجح الفرق الإيطالية محليا برصيد 56 لقبا، ويفتخرإنتر ميلانبكونه الفريق الإيطالي الوحيد الذي حقق الثلاثية التاريخية في موسم 2009–10. وتجدر الإشارة أنه يلعب في الدوري الإيطالي ثلاثة من الأندية المؤسسة لمجموعةجي–14القوة الضاغطة للأندية الأوروبية في التفاوض معاليويفا، وهييوفنتوسوإيه سي ميلانوإنتر ميلان. أما من ناحية الجوائز الفردية فإن الأندية الإيطالية تمتلك نصيب الأسد في الفوز بجائزةالكرة الذهبيةبـ 20 مرة.,10.0
